dataset_key,dataset,repeat,seed,candidate,candidate_index,validation_mccbest_threshold,test_mcc_at_validation_mccbest_threshold,validation_log_loss,validation_ece_10,validation_prob_mean,validation_prob_variance,validation_pos_rate,score_SoftMCC,score_MCC_best,score_F1_best,score_AUPRC,score_AUROC,score_Brier_neg,score_MCC_05
mammography,mammography(2.3%),2,44,hgb_d6,4,0.35561623430892236,0.6795634390878367,0.047533024097876124,0.0120837724529106,0.035660047501964706,0.015601541900413574,0.03227633069082673,0.5288106418747631,0.737803170489443,0.7454545454545455,0.8281453607365075,0.9803722295792142,-0.012185531659506718,0.7138363624600889
mammography,mammography(2.3%),3,45,logreg_C0.1,0,0.22115384615384615,0.6238576977773503,0.07699579428142161,0.0066102742597016866,0.03341598510739015,0.011017203741981176,0.03227633069082673,0.36211935303575477,0.563067507855377,0.5765765765765766,0.5774707439296811,0.9275507375812263,-0.01924943873169188,0.5320190787659298
mammography,mammography(2.3%),3,45,logreg_C1.0,1,0.22938689217758984,0.6238576977773503,0.09208991359324523,0.006054030028576048,0.0343721920239992,0.011514909330648035,0.03227633069082673,0.3589189801957875,0.5520642352336708,0.5663716814159292,0.5551880024835355,0.9283309209243119,-0.01964106495227975,0.5205444125156123
mammography,mammography(2.3%),3,45,logreg_C10.0,2,0.23809523809523808,0.6238576977773503,0.09191153710459433,0.007214829457944067,0.03427967471010598,0.011305516098952419,0.03227633069082673,0.35711267731185115,0.5444580603337129,0.5585585585585585,0.5594192605647305,0.9268218820896593,-0.01957748020685091,0.5205444125156123
mammography,mammography(2.3%),3,45,hgb_d3,3,0.35877113526570026,-0.0031370758933502736,0.0720125937981686,0.008348225831915647,0.033886062247343605,0.014864464474228624,0.03227633069082673,0.500903733975327,0.7002457618540217,0.7090909090909091,0.7358093767925497,0.9608368492911623,-0.014066475702201582,0.6866567310587044
mammography,mammography(2.3%),3,45,hgb_d6,4,0.5003090602762114,-0.02413543809585513,0.07365825263353454,0.008989168367393925,0.033224261984264945,0.014656575297993095,0.03227633069082673,0.5048753180928265,0.6991894648271012,0.6909090909090909,0.7345740987242928,0.9424460800919795,-0.013908804422945556,0.6991894648271012
mammography,mammography(2.3%),4,46,logreg_C0.1,0,0.48295454545454547,0.5893400066847958,0.20262771638989321,0.008232910702745578,0.03017588968936714,0.008553474953552043,0.035553047404063204,0.298555791738277,0.5185672589193451,0.5299145299145299,0.44543203409397647,0.8173070671607828,-0.023956274617540754,0.4644371365528941
mammography,mammography(2.3%),4,46,logreg_C1.0,1,0.4619220560237064,0.5303243627798913,0.1253759030993025,0.0077854625637025845,0.03009703173643213,0.008229602774606135,0.035553047404063204,0.286988707814609,0.5124041500945983,0.5161290322580645,0.43010395862133516,0.8266785551747518,-0.024389129758542242,0.45814910120681235
mammography,mammography(2.3%),4,46,logreg_C10.0,2,0.45986111111111017,0.5424340003452383,0.12552477878700788,0.007067656337244251,0.03014219755914606,0.008292076812008501,0.035553047404063204,0.28699989715997537,0.5124041500945983,0.5161290322580645,0.4358011955317249,0.827207965300417,-0.024437207138519643,0.47088979368183415
mammography,mammography(2.3%),4,46,hgb_d3,3,0.4369747899159664,0.724472654682371,0.18359246466352427,0.006644275828472711,0.030644009055964715,0.013278108466001257,0.035553047404063204,0.46385311933709655,0.6540205400846738,0.64,0.6633680211029355,0.8179525759982168,-0.017983682981905273,0.6618293325114958
mammography,mammography(2.3%),4,46,hgb_d6,4,0.4968222222222182,0.6752358890149719,0.10955462146382454,0.009423449717106559,0.030531504615417832,0.013095744445782678,0.035553047404063204,0.45207874367606865,0.6204147317904048,0.6153846153846154,0.6453051017291562,0.8315221934297418,-0.018605337046386408,0.6204147317904048
mammography,mammography(2.3%),5,47,logreg_C0.1,0,0.288961038961039,0.5619789500858601,0.11722572266177864,0.007174705080888191,0.02937323389599314,0.010352506285824419,0.03227633069082673,0.3677896853622364,0.563067507855377,0.5765765765765766,0.5556846010232708,0.8965487152638765,-0.019644755911232114,0.5487292088828588
mammography,mammography(2.3%),5,47,logreg_C1.0,1,0.4506697639397512,0.6552409650827657,0.11573064275079903,0.005737244103426274,0.029296356489160038,0.00987401701919118,0.03227633069082673,0.36115943913456083,0.5631517937050307,0.5591397849462365,0.5671780909576067,0.8949062240152752,-0.019589804673533016,0.4416750765917047
mammography,mammography(2.3%),5,47,logreg_C10.0,2,0.47916666666666663,0.6552409650827657,0.11620902289372774,0.0057432644289631815,0.029115244219116838,0.009785245871950182,0.03227633069082673,0.3588050545793838,0.5772989938548381,0.574468085106383,0.5558164372003627,0.8948908256598196,-0.01970670632285097,0.4416750765917047
mammography,mammography(2.3%),5,47,hgb_d3,3,0.4739392059553351,0.6655227683051879,0.08906941641946238,0.006513200053118433,0.029734077173427447,0.013118384275293606,0.03227633069082673,0.48759558597602376,0.6765165196400894,0.6666666666666666,0.7188123039323502,0.9323498916982331,-0.015085546318749615,0.6717861273344687
mammography,mammography(2.3%),5,47,hgb_d6,4,0.2450980392156863,0.7017138953544577,0.07884035470668181,0.009186274027669906,0.026313215634070644,0.011761051623491553,0.03227633069082673,0.4856043333581005,0.6555490540276965,0.6666666666666666,0.7083671118839714,0.9400798661369631,-0.015556862251600329,0.6846170182369906
mammography,mammography(2.3%),6,48,logreg_C0.1,0,0.6899999999999976,0.4915450761649474,0.07918760382762077,0.00656861337385576,0.034001309489453874,0.01593463926834736,0.032148900169204735,0.43636111490848983,0.5858661109891323,0.5806451612903226,0.5887485498613336,0.9234091931460352,-0.01915372360775059,0.5752054944345106
mammography,mammography(2.3%),6,48,logreg_C1.0,1,0.2517361111111111,0.5244938866123481,0.08010092173980037,0.007292935838544698,0.03425308445831425,0.015438218008486899,0.032148900169204735,0.4188415727765501,0.5571006189258377,0.5714285714285714,0.558546088271437,0.9226066331329488,-0.01968298495044491,0.5752054944345106
mammography,mammography(2.3%),6,48,logreg_C10.0,2,0.653125,0.5059351671604629,0.0813410285637241,0.00890977536991911,0.03409866656257964,0.015499514925996136,0.032148900169204735,0.4162904574868112,0.5549735654286659,0.5641025641025641,0.5461773067412405,0.920899276162434,-0.019965495087571825,0.5612661292673751
mammography,mammography(2.3%),6,48,hgb_d3,3,0.38250985824238753,0.673257185229973,0.06651974655199967,0.0076812216971743385,0.0303686938065166,0.014676006450948199,0.032148900169204735,0.46736148895788754,0.6003375522220705,0.6126126126126126,0.6397978783686303,0.9591256696519854,-0.017501027273279526,0.5549735654286659
mammography,mammography(2.3%),6,48,hgb_d6,4,0.381204081632651,0.7094534155620859,0.06671780776537799,0.007263045305263943,0.02918874592921441,0.015270004740748145,0.032148900169204735,0.4881952994067394,0.6189446160653286,0.6306306306306306,0.6458500750803746,0.9559256532940743,-0.017401590502414764,0.5549735654286659
mammography,mammography(2.3%),7,49,logreg_C0.1,0,0.2149122807017544,0.5941285011609894,0.09792614525363896,0.010228764986831548,0.033185689552004585,0.013973623651137383,0.03227633069082673,0.3208286028148391,0.46526850288890836,0.48214285714285715,0.35853151666759864,0.8945931241210104,-0.024896313240287054,0.4337896070696541
mammography,mammography(2.3%),7,49,logreg_C1.0,1,0.18333333333333335,0.580196654526597,0.0968467282459287,0.007781626785259462,0.0332606606237744,0.01328785881999144,0.03227633069082673,0.3152175775596731,0.48080190088682634,0.49612403100775193,0.36985004585831016,0.8937256834303429,-0.024544186786481192,0.40756022513565543
mammography,mammography(2.3%),7,49,logreg_C10.0,2,0.17592592592592593,0.580196654526597,0.0967472896591846,0.00823022996326192,0.033271241939531855,0.013241381909109189,0.03227633069082673,0.3147568309449712,0.47711889241631106,0.49230769230769234,0.36971694314006087,0.8936692227936723,-0.024523870063177553,0.40756022513565543
mammography,mammography(2.3%),7,49,hgb_d3,3,0.21578334304018637,0.6556931009260671,0.07525342686867169,0.009081009588557534,0.03262444494118022,0.016299772009833614,0.03227633069082673,0.4859157974422195,0.6541644427224993,0.6615384615384615,0.6291108255507764,0.921576175664439,-0.017021955204530672,0.6182286236377177
mammography,mammography(2.3%),7,49,hgb_d6,4,0.30405405405405406,0.6769902785076195,0.07281757936599326,0.006598556531238417,0.029403485550560115,0.014987290825394323,0.03227633069082673,0.4986429660674948,0.6561147454636971,0.6666666666666666,0.6473151160007274,0.9271041852730129,-0.01645480785585746,0.5997245176438832
mammography,mammography(2.3%),8,50,logreg_C0.1,0,0.2373157887950214,0.5478830774193891,0.05318152657810812,0.027843300611252817,0.03813006904847974,0.004656934577529003,0.011196228638774307,0.23066856089580742,0.6079140228595107,0.6111111111111112,0.6220202239408921,0.8800228620817041,-0.0071571282784991625,0.6011542130568855
mammography,mammography(2.3%),8,50,logreg_C1.0,1,0.2619047619047619,0.5245179379776368,0.05915040283424585,0.033913612041584856,0.043841471147024746,0.004660302353572165,0.011196228638774307,0.2121596392202456,0.590350049471463,0.5945945945945946,0.6302348184779492,0.8744014386383121,-0.007655939883679383,0.5820667149950286
mammography,mammography(2.3%),8,50,logreg_C10.0,2,0.26515151515151514,0.5126689743233227,0.05912179847798652,0.03362146586816104,0.04379997430768556,0.004805336619065779,0.011196228638774307,0.21438539346738877,0.5776475941595388,0.5818181818181818,0.6259470774915982,0.8744014386383122,-0.007706541507340557,0.5820667149950286
mammography,mammography(2.3%),8,50,hgb_d3,3,0.017596669877528552,0.37341484652335966,1.13087723065017,0.5361281608953972,0.5459229529721346,0.14367280881751185,0.011196228638774307,-0.00848744954571511,0.059287754308740205,0.02984264785675529,0.2534369257515634,0.5046856812273035,-0.4415656112926398,-0.04932305456197445
mammography,mammography(2.3%),8,50,hgb_d6,4,0.01172928867539646,0.3396141295090772,1.2352261227633692,0.5534665171405597,0.5638502854519507,0.1536289342524935,0.011196228638774307,-0.008713020608818189,0.05778733532107389,0.029801324503311258,0.2511626065674643,0.48844523904118664,-0.4710355765596913,-0.03800732096458042
mammography,mammography(2.3%),9,51,logreg_C0.1,0,0.4119047619047619,0.5159946042546609,0.0889688636716894,0.007026947173850969,0.03114676823635042,0.01038961784825924,0.03220338983050847,0.36989675661740146,0.618251963300847,0.6185567010309279,0.5850935600365068,0.9188711709220512,-0.0188694502929076,0.49344581976265
mammography,mammography(2.3%),9,51,logreg_C1.0,1,0.20695020222447041,0.5292050246316714,0.07804032729853624,0.006869238210552975,0.03127217540851916,0.010542121014158615,0.03220338983050847,0.369116664432266,0.6003156822255166,0.6126126126126126,0.5769775072723614,0.9168740590530614,-0.01902548754002755,0.49344581976265
mammography,mammography(2.3%),9,51,logreg_C10.0,2,0.423444976076555,0.5301582783634908,0.07836713445664888,0.006985907708890469,0.03136263047616102,0.010691895535853802,0.03220338983050847,0.3692338434080346,0.6132892588690827,0.6126126126126126,0.5758264804207671,0.9151022623692915,-0.019136168242997898,0.49344581976265
mammography,mammography(2.3%),9,51,hgb_d3,3,0.3896551724137931,-0.006721707184099838,0.061628676179623344,0.006830403584460744,0.028895387028592998,0.011081385074709573,0.03220338983050847,0.4571720735872666,0.7236873131565976,0.7157894736842105,0.7395194540420202,0.9501182904722401,-0.015219088362915918,0.6318959470575435
mammography,mammography(2.3%),9,51,hgb_d6,4,0.2676612027391485,0.003690486820526809,0.06382038918969705,0.006443382571647536,0.028592898422562962,0.01090625385145121,0.03220338983050847,0.4354224942630764,0.6561399313344355,0.6666666666666666,0.7054290594001967,0.9472404010610296,-0.016463597367492786,0.5924260941148125
mammography,mammography(2.3%),10,52,logreg_C0.1,0,0.2166047732122486,0.49572727738344086,0.08078891471669464,0.006330843931059879,0.03163495863293016,0.010571995466463847,0.03227633069082673,0.32673131483901985,0.5171806596857947,0.53125,0.46447239967634296,0.9357837249648404,-0.021593467424853963,0.45677752743229505
mammography,mammography(2.3%),10,52,logreg_C1.0,1,0.23412698412698862,0.4884098138908572,0.08071900034480427,0.007619068107183676,0.03145769046044276,0.010236212475019714,0.03227633069082673,0.3189590420006674,0.5334911949824198,0.546875,0.46283945427484263,0.9368718754170388,-0.021792344694102364,0.4640649371802371
mammography,mammography(2.3%),10,52,logreg_C10.0,2,0.2262820512820517,0.4884098138908572,0.08026427821305021,0.0047728482515451065,0.031641734669666244,0.010357910237683397,0.03227633069082673,0.32085163073819567,0.5334911949824198,0.546875,0.4661474446988015,0.9389506534035498,-0.02174106888419381,0.4716715029067742
mammography,mammography(2.3%),10,52,hgb_d3,3,0.30908616115400467,0.6048227792765835,0.05660272490317838,0.006453880449715798,0.032405630356357774,0.013430413580050636,0.03227633069082673,0.4798128641201782,0.6814670575363109,0.6909090909090909,0.7570581674592012,0.9721751716916633,-0.014633532544883884,0.6717861273344687
mammography,mammography(2.3%),10,52,hgb_d6,4,0.29444444444444445,0.5936675653722625,0.05360751003809366,0.006076814724503354,0.03331214640911028,0.014725514664570791,0.03227633069082673,0.49518413592114874,0.6561147454636971,0.6666666666666666,0.7566710701522263,0.9751316559391457,-0.014551809014572602,0.6609564054225221
mammography,mammography(2.3%),11,53,logreg_C0.1,0,0.09347826086956522,0.5404897363698212,0.045178250356663924,0.0037836564934006535,0.013096514934206847,0.005022707018673626,0.012362637362637362,0.32449479860754515,0.4713252949057579,0.47368421052631576,0.440198784974334,0.8704597277019293,-0.009080239143534466,0.43104332084036356
mammography,mammography(2.3%),11,53,logreg_C1.0,1,0.09742014742014742,0.5810224336946219,0.04472667281170601,0.003291352132578476,0.01296193376635745,0.0049606173005930145,0.012362637362637362,0.33103480612794695,0.4862537596735707,0.47904191616766467,0.4435354129055259,0.8667461421286178,-0.008895934815495478,0.46508239134114643
mammography,mammography(2.3%),11,53,logreg_C10.0,2,0.10284570851094887,0.5742951779567942,0.044600657618193304,0.003581616187204008,0.013025718625972803,0.004956602839993165,0.012362637362637362,0.331719442734375,0.503893062188863,0.49696969696969695,0.448085848262404,0.8659608488736246,-0.008854778604702651,0.471537399256082
mammography,mammography(2.3%),11,53,hgb_d3,3,0.34187908137989653,0.7094534155620859,0.038074807795420565,0.0017204568160200772,0.012933497465003987,0.005465195202191564,0.012362637362637362,0.4235074956837857,0.5775187261218875,0.5789473684210527,0.5837504915627416,0.888761160467896,-0.007100415208559813,0.5531418819965972
mammography,mammography(2.3%),11,53,hgb_d6,4,0.10137429643527227,0.6713783407458697,0.038108923796719624,0.0026452102124523286,0.012406410569708504,0.005331435977018352,0.012362637362637362,0.4239105379615938,0.5546133040517723,0.5454545454545454,0.5808068212661888,0.8916184925523292,-0.007171431988590081,0.5580075735957062
ozone_level,ozone_level(2.9%),0,42,logreg_C0.1,0,0.12320574162679426,0.17634371707149293,0.10227336293356554,0.005480274922613206,0.029222551953107773,0.00302558063379847,0.0297723292469352,0.11728813199249877,0.3357730000653128,0.34782608695652173,0.23150596344775579,0.8695052028031428,-0.025196817577783154,0.0
ozone_level,ozone_level(2.9%),0,42,logreg_C1.0,1,0.161055750067331,0.11175355749151934,0.1806060131870661,0.01008439457748071,0.02710010515378148,0.0020026060500865145,0.0297723292469352,0.09163573512403246,0.35896724342231584,0.3783783783783784,0.23526268241186016,0.8460394988320238,-0.025837930924188204,0.0
ozone_level,ozone_level(2.9%),0,42,logreg_C10.0,2,0.14595767769940315,0.08577248999967046,0.18490059380867918,0.006444701461662435,0.027019253136798746,0.0020936146257066993,0.0297723292469352,0.08849068906597304,0.35403674361810705,0.36,0.21883414004667157,0.8187513272456997,-0.026110054842042187,0.0
ozone_level,ozone_level(2.9%),0,42,hgb_d3,3,0.08733333333333333,0.21925877044159445,0.09355353107062728,0.005927942344611602,0.03262123144266201,0.00376864265126889,0.0297723292469352,0.13778537103506527,0.3730779361460303,0.3492063492063492,0.3322309543218686,0.9117116160543639,-0.024342668472911475,0.0
ozone_level,ozone_level(2.9%),0,42,hgb_d6,4,0.1245341111651272,0.2422258129013848,0.09173817145235967,0.011394140322088006,0.0321521400053628,0.003890548917212793,0.0297723292469352,0.13660728616823198,0.39033383938823984,0.3793103448275862,0.28319564032089267,0.925302612019537,-0.024590798177519815,0.0
ozone_level,ozone_level(2.9%),1,43,logreg_C0.1,0,0.1723514211886305,0.2789240264982041,0.08895147278456397,0.013587151441131252,0.027624811469097968,0.0019596144570505803,0.0297723292469352,0.12304236946219634,0.4560174882029245,0.47058823529411764,0.34728983204637076,0.9299745168825654,-0.02399536830376196,0.0
ozone_level,ozone_level(2.9%),1,43,logreg_C1.0,1,0.13560606060606062,0.26950424733444106,0.09712991790861553,0.01541659838205584,0.028018917287766693,0.0014863420613791037,0.0297723292469352,0.09321500245915819,0.466780249001038,0.46808510638297873,0.31069935517647007,0.9015183690804841,-0.02514641455611551,0.0
ozone_level,ozone_level(2.9%),1,43,logreg_C10.0,2,0.10223880597014925,0.16389950045927948,0.10118660579189824,0.02056129588862182,0.02789411988668415,0.0011183933969390158,0.0297723292469352,0.07550049661002287,0.4143347125435664,0.4074074074074074,0.30434517857391813,0.8920152898704609,-0.025781793892847384,0.0
ozone_level,ozone_level(2.9%),1,43,hgb_d3,3,0.0647623951022008,0.21470828748802323,0.09277026889319051,0.003863561568592787,0.028989308694037916,0.0040460701936509405,0.0297723292469352,0.14153989904686232,0.35896642353977165,0.35,0.25675029962963,0.9073051603312806,-0.024860585768989637,0.16403019893926726
ozone_level,ozone_level(2.9%),1,43,hgb_d6,4,0.18391563752279905,0.23369473100659896,0.09149228396210692,0.01036180648651285,0.02860618704306782,0.0038460483824143436,0.0297723292469352,0.1370870007388367,0.3833813081825727,0.4,0.25452562969559595,0.9069335315353578,-0.024965561602591106,-0.007337230293631569
ozone_level,ozone_level(2.9%),2,44,logreg_C0.1,0,0.16525096525096525,0.2287812972019298,0.09977934058583184,0.00660360631335709,0.02571652564584602,0.003178186800564713,0.0297723292469352,0.14176393471869705,0.37441098122089844,0.3902439024390244,0.32200734507244144,0.8700361010830325,-0.02445297585792629,0.0
ozone_level,ozone_level(2.9%),2,44,logreg_C1.0,1,0.1576797385620915,0.24530746186376132,0.14572777989619318,0.005306476866758455,0.02723876539827365,0.0034065466122565422,0.0297723292469352,0.11348601063418955,0.35716176088178936,0.37209302325581395,0.21493523122226232,0.8302718199193035,-0.026019586374115944,0.16403019893926726
ozone_level,ozone_level(2.9%),2,44,logreg_C10.0,2,0.11444256756756757,0.20237576937989368,0.18045280052129442,0.007932440943555543,0.025805724631886868,0.003179131912366963,0.0297723292469352,0.11628105677249843,0.3453747673939673,0.35555555555555557,0.215075821577478,0.8463049479719686,-0.02581375558875736,0.16403019893926726
ozone_level,ozone_level(2.9%),2,44,hgb_d3,3,0.16615384615384615,0.27157423599857294,0.09137326685451774,0.008994131699229838,0.023018083615712014,0.0018290791704717857,0.0297723292469352,0.1291680166260201,0.514971331492886,0.5294117647058824,0.3936666567165475,0.9096411127627946,-0.02417639040217652,0.0
ozone_level,ozone_level(2.9%),2,44,hgb_d6,4,0.17977470558115735,0.34829639751048413,0.0918565260501753,0.007025725335583497,0.022746603911351707,0.002198015569390489,0.0297723292469352,0.13271374908387046,0.40536819025105614,0.41379310344827586,0.3631870733821708,0.9127734126141431,-0.024407404454461816,0.0
ozone_level,ozone_level(2.9%),3,45,logreg_C0.1,0,0.1710204081632653,0.192750563442333,0.09997003213722191,0.009268104161309552,0.02727381585148741,0.0022032708118845845,0.0297723292469352,0.10812934557671922,0.39371416436610746,0.4117647058823529,0.2929611158168319,0.8729029517944362,-0.025108784612315267,0.0
ozone_level,ozone_level(2.9%),3,45,logreg_C1.0,1,0.16048136645962757,0.16818895530710176,0.10390804261180928,0.00533877402970615,0.025810651753875622,0.001821982661505304,0.0297723292469352,0.09311038273826645,0.40536819025105614,0.41379310344827586,0.28748142444397273,0.8581439796135061,-0.025704900411910713,0.0
ozone_level,ozone_level(2.9%),3,45,logreg_C10.0,2,0.1012389669826741,0.23827566803318204,0.10493602711797151,0.006196386226265933,0.02647968621905681,0.0015709557073079713,0.0297723292469352,0.07705122368243114,0.29889785953245246,0.3125,0.23759937593350136,0.8644085793162031,-0.026262582877357134,0.0
ozone_level,ozone_level(2.9%),3,45,hgb_d3,3,0.3049953685524177,0.12659777647954315,0.09498099452014722,0.009146406183763126,0.03048216363602137,0.0053275682860561,0.0297723292469352,0.18771602892388212,0.3861673519516263,0.38095238095238093,0.37403490185345234,0.8829900191123381,-0.023244798936654775,0.2723394852839863
ozone_level,ozone_level(2.9%),3,45,hgb_d6,4,0.10716925351071693,0.25604236752221776,0.0981971922537289,0.01232608654985663,0.03244976544349481,0.005513255942850409,0.0297723292469352,0.18040481111097484,0.3419616087338476,0.35555555555555557,0.39503222417355377,0.8667976215757061,-0.023540507697045666,0.47947822385825734
ozone_level,ozone_level(2.9%),4,46,logreg_C0.1,0,0.11720032840722497,0.3363049831216752,0.09525555355882165,0.00861995173046887,0.028090415526748774,0.0021403897429332743,0.0297723292469352,0.11051726791636657,0.3795442802846342,0.37037037037037035,0.3200807044811603,0.907889148439159,-0.024821961293191634,0.0
ozone_level,ozone_level(2.9%),4,46,logreg_C1.0,1,0.07776162790697674,0.2705577634570204,0.09933906622867368,0.005554613682298655,0.026997534351804332,0.0015362400795646198,0.0297723292469352,0.08213893141753438,0.3432038072904711,0.3448275862068966,0.2464247187083693,0.898067530261202,-0.02590464052351876,0.0
ozone_level,ozone_level(2.9%),4,46,logreg_C10.0,2,0.1386983451329001,0.192750563442333,0.10497301356613749,0.00425169696837685,0.02724184811000081,0.001301902924364177,0.0297723292469352,0.07120727536025627,0.33352919688254185,0.3448275862068966,0.23780685914695537,0.866903801231684,-0.026254043415475527,0.0
ozone_level,ozone_level(2.9%),4,46,hgb_d3,3,0.05531135531135531,0.2114573730620164,0.14480073479405584,0.010379164727275163,0.02755230492350912,0.004653591334628446,0.0297723292469352,0.12419649628202196,0.27491414729679153,0.27586206896551724,0.21248310838621146,0.8471543852197918,-0.02663419304255155,0.1088346329425557
ozone_level,ozone_level(2.9%),4,46,hgb_d6,4,0.10185185185185185,0.2741755666864704,0.09718700895731436,0.011149174739110316,0.028620853494961282,0.004974361799082909,0.0297723292469352,0.13740654362592641,0.3453747673939673,0.3389830508474576,0.2841587575482291,0.9079953280951369,-0.026073797841330248,0.18405776628308496
ozone_level,ozone_level(2.9%),5,47,logreg_C0.1,0,0.12277377794619175,0.23689327470657232,0.09369791850231335,0.008223633074322485,0.03053334261130248,0.00354487845743201,0.0297723292469352,0.13689108873281486,0.3925531122812056,0.4,0.2803645607475741,0.9052346570397112,-0.02442564529339495,0.0
ozone_level,ozone_level(2.9%),5,47,logreg_C1.0,1,0.15641711229946526,0.20934550714664782,0.09683008309392944,0.005900107132872133,0.026648779431203373,0.0022765944649038583,0.0297723292469352,0.11341848213615909,0.3741232544407801,0.3902439024390244,0.27326874609591556,0.8847419834359737,-0.02496316213697728,0.0
ozone_level,ozone_level(2.9%),5,47,logreg_C10.0,2,0.17146356399265156,0.22703499105223535,0.10746248637891494,0.0032362319909752186,0.028878916265738044,0.0023068420836557225,0.0297723292469352,0.08069478929426899,0.28244804966458525,0.30303030303030304,0.17932595065405416,0.8484816309195158,-0.026600055304755756,0.0
ozone_level,ozone_level(2.9%),5,47,hgb_d3,3,0.07166666666666666,0.28379561779392787,0.13622469576033125,0.01307540017647993,0.0262589543986374,0.004758430313103477,0.0297723292469352,0.14533848077082862,0.32699673460247297,0.3055555555555556,0.26255844696204234,0.8838394563601614,-0.025756944456156415,0.20473987155442724
ozone_level,ozone_level(2.9%),5,47,hgb_d6,4,0.06316489361702127,0.22160190134686591,0.10005642469887098,0.010479355904563063,0.024047514311926758,0.0036217073468658863,0.0297723292469352,0.12840759430360313,0.3453747673939673,0.35,0.26940630381572994,0.8995540454448928,-0.025853694887147425,0.2323824965811229
ozone_level,ozone_level(2.9%),6,48,logreg_C0.1,0,0.14385998524961752,0.29986476268060297,0.13565340237231874,0.007257240056504776,0.026167173902575815,0.0023658943497924935,0.0297723292469352,0.1242560265443993,0.4357899093250791,0.45,0.3689703865022017,0.8731153111063921,-0.02452247893549625,0.0
ozone_level,ozone_level(2.9%),6,48,logreg_C1.0,1,0.1651315789473684,0.2646612863265474,0.10616272046903175,0.00789839930097044,0.025882712991601362,0.002355737269109803,0.0297723292469352,0.09321988552087106,0.4150159981376952,0.43243243243243246,0.2624105513753546,0.8425886600127416,-0.02622536379633926,-0.01038552470006534
ozone_level,ozone_level(2.9%),6,48,logreg_C10.0,2,0.15243872549019502,0.28676151448016046,0.10754846195874342,0.006448559152410355,0.024913477359782464,0.0014171660131614854,0.0297723292469352,0.08360001310986516,0.4401850455319386,0.45714285714285713,0.27654642746403485,0.8399872584412826,-0.02589758313134609,0.0
ozone_level,ozone_level(2.9%),6,48,hgb_d3,3,0.2180232558139535,-0.022714240285850573,0.0956598205682692,0.014193359168855687,0.028901520931644067,0.0033015215445091764,0.0297723292469352,0.1542918459481546,0.5322007966386126,0.5454545454545454,0.4565492057204411,0.8807071565088129,-0.023401873737052683,0.0
ozone_level,ozone_level(2.9%),6,48,hgb_d6,4,0.1843961352657015,0.13214738748503863,0.08651465047731755,0.0063197076290845795,0.028415129303319412,0.004245063663498622,0.0297723292469352,0.1872499331441793,0.4357899093250791,0.45,0.35518759398128363,0.919091102144829,-0.022557119714099474,0.2723394852839863
ozone_level,ozone_level(2.9%),7,49,logreg_C0.1,0,0.08390508862206975,0.36090201663385546,0.09454605535605598,0.006545217741021968,0.026406206844414644,0.002141138037021424,0.0297723292469352,0.10546127942664861,0.3503849849888659,0.31746031746031744,0.2334643502805155,0.9087385856869824,-0.025290520092575923,0.0
ozone_level,ozone_level(2.9%),7,49,logreg_C1.0,1,0.1000523834468308,0.3363049831216752,0.10157671406462013,0.006841895490612873,0.027242724808072938,0.001830208045210439,0.0297723292469352,0.07852414796998113,0.2990698406703579,0.2857142857142857,0.16689173475027244,0.8911127627946486,-0.02637740255321961,0.0
ozone_level,ozone_level(2.9%),7,49,logreg_C10.0,2,0.07759784075573549,0.2721340274678276,0.10572185391023005,0.0024359343439621845,0.02807873358557184,0.0014649838887901513,0.0297723292469352,0.062278820663480984,0.27599894653503254,0.27450980392156865,0.14477265118416224,0.8696644722871097,-0.026856610416977587,0.0
ozone_level,ozone_level(2.9%),7,49,hgb_d3,3,0.10742971887550201,0.3872288146412845,0.09879428751024517,0.014985212087904518,0.03175245185171738,0.005498346665715903,0.0297723292469352,0.14823208702299043,0.4143347125435664,0.4074074074074074,0.25533323773650185,0.8861754087916756,-0.02555339366949067,0.16776745586659864
ozone_level,ozone_level(2.9%),7,49,hgb_d6,4,0.0907258064516129,0.4282106782106782,0.10260686809100486,0.006178401075857377,0.031766603323540976,0.006236017654710757,0.0297723292469352,0.1682996161009829,0.35716176088178936,0.37209302325581395,0.2638435845147126,0.8588341473773624,-0.025092910201127278,0.16403019893926726
ozone_level,ozone_level(2.9%),8,50,logreg_C0.1,0,0.13226744186046513,0.2461350971225636,0.09681878705083824,0.01546923022310898,0.0275070897811898,0.0014117485077007712,0.0297723292469352,0.08721007498673583,0.4157611541803506,0.42857142857142855,0.2810538614330557,0.9047037587598216,-0.025454339414724456,0.0
ozone_level,ozone_level(2.9%),8,50,logreg_C1.0,1,0.08350236646382692,0.2217541095727092,0.10164617995697357,0.008266400271563596,0.027874719535206736,0.0011239842143286553,0.0297723292469352,0.06628454975128895,0.3224601254590489,0.3125,0.2385612442444039,0.8941388829900191,-0.026304564816740563,0.0
ozone_level,ozone_level(2.9%),8,50,logreg_C10.0,2,0.08191489361702128,0.25604236752221776,0.11255101623671551,0.0006404850685491117,0.02913184417838609,0.0010105741902846843,0.0297723292469352,0.046194160545733276,0.27743509071929856,0.2916666666666667,0.15774886991317458,0.8457209598640901,-0.027256189466859353,0.0
